-9.000000000000069278e+00,9.950122304230093473e-01
-1.660000000000000142e+01,9.835362043809334764e-01
-1.600000000000024158e+01,9.698619568847847150e-01
-2.090000000000009805e+01,9.564734717958954802e-01
-7.000000000000012434e+00,9.472400718326614566e-01
-2.120000000000040075e+01,9.304344929281060939e-01
3.499999999999952038e+00,9.222821845371728111e-01
-4.800000000000132161e+00,9.148415022492933923e-01
-1.289999999999992752e+01,9.073701029585380384e-01
-2.269999999999983942e+01,8.954709299568611724e-01
-8.999999999999962697e+00,8.904700582118258989e-01
-9.999999999999955591e+00,8.855856730408827593e-01
-8.599999999999980105e+00,8.803758411915639792e-01
-7.600000000000232347e+00,8.705701558228529091e-01
-1.520000000000007745e+01,8.590676587856400648e-01
-1.200000000000005684e+01,8.512000892549079767e-01
-1.000000000000002309e+01,8.454312763964968447e-01
-1.230000000000023874e+01,8.354297711119434977e-01
-5.300000000000148148e+00,8.303489078494027398e-01
-5.999999999999966249e+00,8.265378843933341990e-01
-5.900000000000169109e+00,8.160250991917158414e-01
-2.000000000000159872e+00,8.098465078911651904e-01
-5.600000000000147082e+00,8.048407431564343906e-01
-8.399999999999948841e+00,8.005061004765825494e-01
-2.400000000000130029e+00,7.957172054773749004e-01
-1.150000000000034106e+01,7.858321564224883815e-01
-8.500000000000133227e+00,7.808967299796154560e-01
-3.100000000000187939e+00,7.733582753852137337e-01
-4.100000000000104450e+00,7.689624534156465074e-01
1.680000000000041993e+01,7.603216580883471742e-01
-6.000000000000099476e+00,7.558487447264655712e-01
-1.800000000000094857e+00,7.524548975635284576e-01
-5.300000000000169464e+00,7.469070064376643892e-01
-1.500000000000047962e+00,7.436276714677146904e-01
-6.200000000000024158e+00,7.398446361285599959e-01
-3.800000000000100187e+00,7.357128792922889016e-01
-1.259999999999995346e+01,7.307267544413448279e-01
-1.240000000000018332e+01,7.233108561253022151e-01
-9.400000000000108713e+00,7.176189284792056089e-01
-9.100000000000143530e+00,7.120429964421243207e-01
-1.260000000000020925e+01,7.053808204465991105e-01
8.999999999997623235e-01,6.992003939630178078e-01
9.000000000000463629e+00,6.922428876558327504e-01
-7.200000000000251532e+00,6.861089557420388951e-01
-5.399999999999998579e+00,6.830965578499752500e-01
-5.399999999999975486e+00,6.800973860512079527e-01
-2.400000000000103384e+00,6.769082691738516067e-01
-2.900000000000165556e+00,6.724551633530817529e-01
-2.500000000000074607e+00,6.695696701303121001e-01
-9.599999999999944578e+00,6.656972133983393158e-01
-6.699999999999979750e+00,6.619133443574622966e-01
-1.500000000000005329e+00,6.598644879137864905e-01
-8.300000000000228084e+00,6.534944286093684607e-01
-5.399999999999984368e+00,6.506252265347660657e-01
-6.399999999999959499e+00,6.478334051851200037e-01
-5.600000000000033396e+00,6.446666280985889896e-01
-5.099999999999990763e+00,6.419003749895361155e-01
4.100000000001038813e+00,6.331025545056133685e-01
-1.699999999999979750e+00,6.316480192590491205e-01
-7.600000000000028066e+00,6.229907165077351872e-01
-5.500000000000154543e+00,6.188923124664429398e-01
3.999999999998316014e-01,6.146979121424795967e-01
-6.600000000000099121e+00,6.117542853367802236e-01
1.070000000000001705e+01,6.062729258150303391e-01
-6.000000000002589928e-01,6.006604454638054813e-01
5.799999999999892353e+00,5.968879917387938105e-01
3.200000000002027889e+00,5.862395985173943780e-01
-6.000000000000101252e+00,5.827907964142617914e-01
-5.700000000000130740e+00,5.794202253690308169e-01
-4.200000000000104095e+00,5.763572690287326328e-01
-1.400000000000177991e+00,5.721077553521976000e-01
1.860000000000086828e+01,5.652831505798364686e-01
1.030000000000002558e+01,5.625761580848444021e-01
2.960000000000068354e+01,5.545327110452881181e-01
9.999999999981135090e-02,5.500039098334741361e-01
2.599999999999948130e+00,5.457303541904261479e-01
-5.000000000001705303e-01,5.418691989367118156e-01
-3.800000000000045119e+00,5.395440477796251688e-01
-7.000000000002302158e-01,5.347631731580307912e-01
-5.799999999999993605e+00,5.325750235109391051e-01
9.600000000000434852e+00,5.280670962446614158e-01
1.799999999999796430e+00,5.235973258714802236e-01
2.530000000000188720e+01,5.135882948736686382e-01
8.800000000000590461e+00,5.082235636661458500e-01
8.800000000000247624e+00,5.042242157676155578e-01
2.010000000000101750e+01,4.971641914619625013e-01
9.500000000000376588e+00,4.937947754848587278e-01
4.899999999999911537e+00,4.911844561136046172e-01
7.339999999999994884e+01,4.774303624659109180e-01
2.999999999999824141e+00,4.735786046186324372e-01
4.340000000000221547e+01,4.611007526029775039e-01
4.420000000000115392e+01,4.451960808696944771e-01
6.799999999999966960e+00,4.435074617384482387e-01
6.179999999999640181e+01,4.297970223382671096e-01
-7.100000000000290967e+00,4.252650094024088001e-01
-5.600000000000298073e+00,4.209912379933024029e-01
4.300000000000355982e+00,4.175948132326300910e-01
4.330000000000089244e+01,4.110072363442905941e-01
-3.000000000001623590e-01,4.083033859115324793e-01
1.230000000000044125e+01,4.046854286684698487e-01
4.880000000000109850e+01,3.983413320332156449e-01
