8.390909090909165258e+00,9.940176658287096512e-01
5.301342281879282581e+00,9.858010544745378079e-01
1.780064308681674135e+01,9.779457165143248254e-01
6.324024024024060608e+00,9.721925376905229399e-01
1.668718861209957538e+01,9.660866730744385178e-01
1.804320557491288923e+01,9.606914386955115459e-01
1.894505494505476761e+01,9.492314657866451899e-01
2.235761589403959704e+01,9.416675319357145080e-01
1.268166089965395571e+01,9.369707112682860162e-01
1.271864406779661216e+01,9.324838046961918536e-01
3.968120805369085247e+01,9.208997292371483567e-01
1.030952380952385461e+01,9.167647843090437343e-01
2.195405405405379184e+01,9.070072093559314874e-01
2.321950464396279301e+01,8.953813828638654826e-01
3.115947712418277860e+01,8.852314919032645557e-01
1.206557377049185220e+01,8.781775406923578720e-01
9.981660899654041685e+00,8.730112903112452472e-01
1.256901408450707613e+01,8.684831884613991582e-01
1.364563758389258652e+01,8.646700667927211814e-01
3.182857142857124444e+01,8.533308583698391292e-01
1.372846975088960342e+01,8.481411254215953655e-01
